filename,word_count,sentence_count,avg_sentence_length,pause_count,speech_rate,pause_per_sentence,label
RonaldReagan_5.wav,244,11,22.181818181818183,20,2.7106248513746083,1.818180165290759,1
ronano_rahilly_15_1.wav,214,3,71.33333333333333,11,2.4318181818181817,3.666654444485185,1
ronano_rahilly_15_2.wav,77,3,25.666666666666668,7,3.2083333333333335,2.333325555581481,1
RossMacDonald_10.wav,184,12,15.333333333333334,23,1.9568576836037204,1.9166650694457754,1
SparkyAnderson_0.wav,155,14,11.071428571428571,29,2.8701630687629853,2.0714270918377915,1
StanBowles_5.wav,64,8,8.0,8,2.460765850596359,0.9999987500015626,1
StellaStevens_15.wav,104,6,17.333333333333332,17,3.354760184093416,2.8333286111189815,1
SteveLawrence_15.wav,355,22,16.136363636363637,84,3.4803612079391053,3.818180082645417,1
TedTurner_0.wav,28,3,9.333333333333334,3,1.7480973090513727,0.9999966666777778,1
TedTurner_5.wav,80,2,40.0,9,2.161860082062444,4.499977500112499,1
TeresaGorman_10.wav,112,1,112.0,0,6.990014265335236,0.0,1
terryjones_5.wav,135,8,16.875,19,3.0681818181818183,2.374997031253711,1
TerryPratchett_0.wav,167,10,16.7,29,2.0872680813242974,2.8999971000029,1
TerryPratchett_5.wav,223,1,223.0,0,3.483372839163336,0.0,1
thomasdorsey_0.wav,43,2,21.5,3,2.388888888888889,1.4999925000374998,1
TimConway_10.wav,276,11,25.09090909090909,10,3.0666481230650153,0.9090900826453795,1
TimConway_5.wav,108,9,12.0,14,2.5103094087585704,1.5555538271624143,1
TonyBennett_0.wav,70,8,8.75,15,2.5918263854139028,1.8749976562529298,1
TonyBennett_15.wav,223,17,13.117647058823529,30,2.5929083982990786,1.764704844291268,1
TonyParkes_10.wav,180,1,180.0,0,3.7485266561895547,0.0,1
TonyParkes_5.wav,265,1,265.0,0,8.027611163163867,0.0,1
TrevorPeacock_5.wav,82,5,16.4,10,2.4106521466683377,1.9999960000080002,1
UnitaBlackwell_15.wav,204,1,204.0,0,2.2666529605263155,0.0,1
Vampiro_0.wav,299,15,19.933333333333334,35,2.98997288006458,2.333331777778815,1
Vampiro_5.wav,111,3,37.0,7,2.8451943643634334,2.333325555581481,1
vivnicholson_5.wav,345,2,172.5,1,3.8333333333333335,0.49999750001249993,1
woodydurham_0_2.wav,345,17,20.294117647058822,50,3.8333333333333335,2.941174740485447,1
AlPacino_1.wav,272,2,136.0,1,9.714285714285714,0.49999750001249993,0
AlPacino_2.wav,162,10,16.2,40,2.9454545454545453,3.9999960000040002,0
AlPacino_3.wav,248,25,9.92,41,2.7555555555555555,1.6399993440002625,0
AlanArkin_1.wav,53,7,7.571428571428571,9,4.076923076923077,1.2857124489822158,0
AlanArkin_3.wav,191,12,15.916666666666666,19,3.0317460317460316,1.5833320138899885,0
Angela Lansbury_1.wav,168,7,24.0,26,2.8,3.7142804081708456,0
Angela Lansbury_2.wav,225,13,17.307692307692307,33,2.497225305216426,2.5384595858003185,0
Angela Lansbury_3.wav,93,8,11.625,15,1.9375,1.8749976562529298,0
AngeloBadalamenti_1.wav,259,12,21.583333333333332,39,2.8777777777777778,3.2499972916689237,0
AngeloBadalamenti_2.wav,85,3,28.333333333333332,9,2.4285714285714284,2.9999900000333333,0
AngeloBadalamenti_3.wav,270,35,7.714285714285714,68,3.0,1.9428565877552604,0
AnthonyHopkins_1.wav,313,15,20.866666666666667,49,3.477777777777778,3.2666644888903407,0
AnthonyHopkins_2.wav,279,15,18.6,17,3.1,1.1333325777782814,0
AnthonyHopkins_3.wav,137,12,11.416666666666666,26,2.74,2.166664861112616,0
BarbraStreisand_1.wav,79,5,15.8,15,2.46875,2.9999940000120002,0
BarbraStreisand_2.wav,123,9,13.666666666666666,25,2.7333333333333334,2.7777746913614543,0
BarbraStreisand_3.wav,242,15,16.133333333333333,28,2.688888888888889,1.8666654222230519,0
Betty White_1.wav,165,8,20.625,28,4.230769230769231,3.499995625005469,0
Betty White_2.wav,97,4,24.25,13,3.5925925925925926,3.2499918750203127,0
Betty White_3.wav,202,16,12.625,33,2.6233766233766236,2.0624987109383057,0
BillCosby_1.wav,184,29,6.344827586206897,87,2.0444444444444443,2.999998965517598,0
BillCosby_3.wav,36,1,36.0,3,2.769230769230769,2.9999700002999967,0
BillWyman_2.wav,94,1,94.0,1,4.086956521739131,0.9999900000999989,0
bobbarker_2.wav,89,9,9.88888888888889,16,2.282051282051282,1.7777758024713306,0
bobbarker_3.wav,116,9,12.88888888888889,15,2.4166666666666665,1.6666648148168726,0
BobDole_1.wav,106,2,53.0,22,3.6551724137931036,10.999945000274998,0
BobDole_2.wav,127,5,25.4,26,2.3962264150943398,5.199989600020801,0
BobDole_3.wav,33,2,16.5,2,2.357142857142857,0.9999950000249999,0
BobDylan_1.wav,129,5,25.8,12,2.4339622641509435,2.3999952000096,0
BobDylan_2.wav,24,3,8.0,5,1.5,1.6666611111296294,0
BobDylan_3.wav,135,12,11.25,16,1.9565217391304348,1.3333322222231483,0
BobNewhart_2.wav,215,19,11.31578947368421,21,3.1159420289855073,1.1052625761775916,0
BobNewhart_3.wav,198,12,16.5,30,2.2,2.499997916668403,0
BrianDePalma_1.wav,191,8,23.875,15,2.6901408450704225,1.8749976562529298,0
BrianDePalma_2.wav,272,13,20.923076923076923,35,3.2,2.6923056213033685,0
BrianDePalma_3.wav,152,2,76.0,28,2.7142857142857144,13.999930000349998,0
BuddyGuy_2.wav,132,11,12.0,26,3.2195121951219514,2.3636342148779868,0
BuddyGuy_3.wav,233,10,23.3,44,3.3768115942028984,4.3999956000044005,0
Burt Bacharach_1.wav,236,6,39.333333333333336,42,3.5223880597014925,6.999988333352778,0
Burt Bacharach_2.wav,134,7,19.142857142857142,14,3.526315789473684,1.9999971428612247,0
Burt Bacharach_3.wav,132,12,11.0,28,2.0952380952380953,2.3333313888905094,0
CalypsoRose_3.wav,204,12,17.0,35,2.2666666666666666,2.9166642361131365,0
CalypsoRose__1.wav,162,9,18.0,27,3.0,2.9999966666703703,0
CharlesAznavour_1.wav,88,5,17.6,11,4.190476190476191,2.1999956000088003,0
CharlesAznavour_2.wav,37,2,18.5,6,2.3125,2.9999850000749997,0
CharlesAznavour_3.wav,39,5,7.8,7,1.8571428571428572,1.3999972000056,0
CharlieWatts_3.wav,109,12,9.083333333333334,34,2.369565217391304,2.8333309722241897,0
Chuck norris_1.wav,246,13,18.923076923076923,24,3.464788732394366,1.8461524260365954,0
Chuck norris_2.wav,263,24,10.958333333333334,44,2.922222222222222,1.8333325694447629,0
Chuck norris_3.wav,184,14,13.142857142857142,25,2.7058823529411766,1.7857130102049927,0
CliffRichard_1.wav,200,9,22.22222222222222,21,4.0,2.3333307407436217,0
CliffRichard_2.wav,199,13,15.307692307692308,28,3.9019607843137254,2.1538444970426944,0
CliffRichard_3.wav,134,13,10.307692307692308,26,3.35,1.9999984615396451,0
Clint Eastwood_1.wav,26,2,13.0,2,2.888888888888889,0.9999950000249999,0
Clint Eastwood_2.wav,141,9,15.666666666666666,16,3.4390243902439024,1.7777758024713306,0
Clint Eastwood_3.wav,66,7,9.428571428571429,10,2.75,1.4285693877580177,0
DavidAllanCoe_1.wav,293,20,14.65,63,3.2555555555555555,3.1499984250007875,0
DavidAllanCoe_2.wav,174,5,34.8,19,1.9333333333333333,3.7999924000152,0
DavidAllanCoe_3.wav,167,5,33.4,6,2.982142857142857,1.1999976000048,0
David Attenboroug_3.wav,130,9,14.444444444444445,14,2.888888888888889,1.5555538271624143,0
DavidCronenberg_1.wav,101,8,12.625,22,3.2580645161290325,2.749996562504297,0
DavidCronenberg_2.wav,84,5,16.8,17,2.7096774193548385,3.3999932000136,0
DavidCronenberg_3.wav,212,11,19.272727272727273,26,2.3555555555555556,2.3636342148779868,0
DavidMcCallum_1.wav,68,6,11.333333333333334,10,4.0,1.6666638888935186,0
DavidMcCallum_3.wav,120,7,17.142857142857142,18,3.75,2.5714248979644316,0
DavidSoul_1.wav,70,6,11.666666666666666,11,3.888888888888889,1.8333302777828704,0
DavidSoul_2.wav,127,9,14.11111111111111,19,3.097560975609756,2.111108765434705,0
DavidSoul_3.wav,250,11,22.727272727272727,40,2.7777777777777777,3.636360330581518,0
DerekJacobi_1.wav,271,20,13.55,32,3.011111111111111,1.5999992000004,0
DerekJacobi_3.wav,172,1,172.0,1,1.9111111111111112,0.9999900000999989,0
DickCavett_1.wav,128,7,18.285714285714285,9,4.0,1.2857124489822158,0
DickCavett_3.wav,91,8,11.375,14,2.5277777777777777,1.7499978125027345,0
dick van dyke_1.wav,200,14,14.285714285714286,16,3.4482758620689653,1.1428563265311953,0
dick van dyke_3.wav,165,13,12.692307692307692,19,3.3,1.4615373372789713,0
DickVanPatten_1.wav,340,30,11.333333333333334,67,5.074626865671642,2.233332588889137,0
DickVanPatten_3.wav,329,26,12.653846153846153,62,3.6555555555555554,2.384614467455974,0
DonaldSutherland_1.wav,171,15,11.4,20,3.2884615384615383,1.3333324444450372,0
DonaldSutherland_2.wav,256,23,11.130434782608695,44,2.8444444444444446,1.913042646503197,0
DonaldSutherland_3.wav,195,13,15.0,29,2.1666666666666665,2.2307675147942194,0
DustinHoffman_1.wav,170,7,24.285714285714285,18,1.8888888888888888,2.5714248979644316,0
DustinHoffman_2.wav,260,19,13.68421052631579,35,2.888888888888889,1.8421042936293193,0
DustinHoffman_3.wav,49,1,49.0,8,2.7222222222222223,7.9999200007999915,0
FrancisFordCoppola_2.wav,195,12,16.25,28,3.046875,2.3333313888905094,0
FrancisFordCoppola_3.wav,266,16,16.625,52,2.9555555555555557,3.2499979687512695,0
FrankVincent_2.wav,142,3,47.333333333333336,9,3.302325581395349,2.9999900000333333,0
FrankVincent_3.wav,116,15,7.733333333333333,20,4.0,1.3333324444450372,0
GeneHackman_1.wav,119,7,17.0,17,2.5869565217391304,2.42856795918863,0
GeneHackman_2.wav,102,4,25.5,8,2.55,1.9999950000125002,0
GeneHackman_3.wav,102,4,25.5,12,2.4878048780487805,2.99999250001875,0
GeorgeARomero_1.wav,286,16,17.875,38,3.1777777777777776,2.374998515625928,0
GeorgeARomero_2.wav,105,7,15.0,21,3.088235294117647,2.999995714291837,0
GeorgeARomero_3.wav,216,16,13.5,36,2.4,2.249998593750879,0
GeorgeClinton_1.wav,28,2,14.0,5,4.666666666666667,2.4999875000625,0
GeorgeClinton_2.wav,92,16,5.75,25,2.7058823529411766,1.5624990234381104,0
GeorgeClinton_3.wav,243,21,11.571428571428571,47,2.7,2.2380941723361083,0
GeorgeHWBush_2.wav,73,2,36.5,10,2.607142857142857,4.999975000125,0
GeorgeHWBush_3.wav,201,9,22.333333333333332,9,3.2950819672131146,0.9999988888901234,0
GilbertoGil_1.wav,33,3,11.0,3,1.65,0.9999966666777778,0
GilbertoGil_2.wav,83,11,7.545454545454546,18,1.8863636363636365,1.636362148761683,0
GilbertoGil_3.wav,46,2,23.0,5,1.9166666666666667,2.4999875000625,0
HankAaron_1.wav,110,5,22.0,14,3.0555555555555554,2.7999944000112,0
HankAaron_2.wav,83,9,9.222222222222221,22,3.1923076923076925,2.4444417283980795,0
HankAaron_3.wav,129,6,21.5,23,3.909090909090909,3.833326944455093,0
Harrion ford_1.wav,120,8,15.0,16,2.2222222222222223,1.9999975000031252,0
Harrion ford_2.wav,29,3,9.666666666666666,4,2.4166666666666665,1.3333288889037036,0
Harrion ford_3.wav,50,3,16.666666666666668,7,1.5151515151515151,2.333325555581481,0
HarveyKeitel_1.wav,80,4,20.0,12,1.7777777777777777,2.99999250001875,0
HarveyKeitel_2.wav,187,14,13.357142857142858,22,2.077777777777778,1.5714274489803937,0
HarveyKeitel_3.wav,84,4,21.0,12,3.111111111111111,2.99999250001875,0
IanMcKellen_1.wav,222,1,222.0,109,2.466666666666667,108.99891001089988,0
IanMcKellen_2.wav,191,7,27.285714285714285,30,2.3580246913580245,4.285708163274053,0
IanMcKellen_3.wav,258,12,21.5,24,2.8666666666666667,1.9999983333347222,0
JamesBrolin_2.wav,47,6,7.833333333333333,8,3.6153846153846154,1.333331111114815,0
JamesBrolin_3.wav,40,3,13.333333333333334,5,2.6666666666666665,1.6666611111296294,0
JamesCaan_1.wav,32,4,8.0,4,2.909090909090909,0.9999975000062501,0
JamesCaan_3.wav,40,4,10.0,6,2.3529411764705883,1.499996250009375,0
JamesCromwell_3.wav,197,16,12.3125,22,2.9402985074626864,1.374999140625537,0
james earl jones_1.wav,232,17,13.647058823529411,41,2.577777777777778,2.4117632871980663,0
james earl jones_2.wav,60,7,8.571428571428571,8,3.3333333333333335,1.142855510206414,0
Jane Fonda_1.wav,196,8,24.5,16,3.161290322580645,1.9999975000031252,0
JaneFonda_3.wav,141,13,10.846153846153847,34,2.9375,2.6153826035518435,0
JeanneMoreau_1.wav,64,3,21.333333333333332,9,2.2857142857142856,2.9999900000333333,0
JeanneMoreau_3.wav,188,11,17.09090909090909,25,2.088888888888889,2.2727252066134485,0
JerryBruckheimer_2.wav,90,6,15.0,13,3.9130434782608696,2.1666630555615742,0
JerryBruckheimer_3.wav,138,11,12.545454545454545,15,3.2093023255813953,1.363635123968069,0
JerryStiller_2.wav,153,12,12.75,30,4.25,2.499997916668403,0
JerryStiller_3.wav,133,8,16.625,27,3.6944444444444446,3.3749957812552736,0
JoanCollins_1.wav,337,26,12.961538461538462,63,3.8295454545454546,2.4230759911246187,0
JoanCollins_2.wav,179,13,13.76923076923077,29,3.3773584905660377,2.2307675147942194,0
JoanCollins_3.wav,117,10,11.7,18,3.25,1.7999982000018,0
JoeBiden_1.wav,84,2,42.0,9,3.5,4.499977500112499,0
JoeBiden_3.wav,194,6,32.333333333333336,24,2.4871794871794872,3.999993333344445,0
JohnCleese_1.wav,244,13,18.76923076923077,38,3.05,2.9230746745579426,0
JohnCleese_3.wav,63,4,15.75,10,2.625,2.499993750015625,0
JohnWilliams_1.wav,54,1,54.0,3,3.375,2.9999700002999967,0
JohnWilliams_2.wav,108,2,54.0,1,3.6,0.49999750001249993,0
JohnWilliams_3.wav,108,11,9.818181818181818,15,2.6341463414634148,1.363635123968069,0
Johnny Mathis_2.wav,67,6,11.166666666666666,9,2.4814814814814814,1.4999975000041668,0
JohnnyMathis_3.wav,77,5,15.4,11,2.138888888888889,2.1999956000088003,0
JonVoight_1.wav,107,5,21.4,7,2.4318181818181817,1.3999972000056,0
JonVoight_2.wav,291,26,11.192307692307692,41,3.2333333333333334,1.5769224704144345,0
JonVoight_3.wav,59,8,7.375,12,1.7878787878787878,1.4999981250023438,0
KarlLagerfeld_2.wav,500,1,500.0,0,5.882352941176471,0.0,0
KarlLagerfeld_3.wav,159,18,8.833333333333334,25,3.18,1.3888881172843792,0
LeeMajors_2.wav,87,3,29.0,11,3.107142857142857,3.666654444485185,0
LeeMajors_3.wav,110,9,12.222222222222221,14,2.8205128205128207,1.5555538271624143,0
LindaEvans_1.wav,63,6,10.5,9,1.6153846153846154,1.4999975000041668,0
LindaEvans_2.wav,311,34,9.147058823529411,56,4.038961038961039,1.6470583391004883,0
LindaEvans_3.wav,238,1,238.0,0,3.1733333333333333,0.0,0
MartinLandau_1.wav,451,12,37.583333333333336,167,5.011111111111111,13.916655069454109,0
MartinLandau_2.wav,244,14,17.428571428571427,34,2.7111111111111112,2.42856969387879,0
MartinLandau_3.wav,213,20,10.65,40,2.3666666666666667,1.9999990000005001,0
MartinScorsese_1.wav,143,6,23.833333333333332,25,4.205882352941177,4.166659722233796,0
MartinScorsese_2.wav,288,17,16.941176470588236,47,3.2,2.76470425605632,0
MartinScorsese_3.wav,280,20,14.0,49,3.111111111111111,2.4499987750006125,0
MartinSheen_1.wav,211,18,11.722222222222221,36,2.74025974025974,1.9999988888895062,0
MartinSheen_2.wav,55,7,7.857142857142857,12,4.230769230769231,1.7142832653096212,0
MartinSheen_3.wav,215,19,11.31578947368421,24,2.388888888888889,1.2631572299172473,0
MerleHaggard_1.wav,50,1,50.0,1,3.8461538461538463,0.9999900000999989,0
MerleHaggard_2.wav,60,1,60.0,0,2.2222222222222223,0.0,0
MerleHaggard_3.wav,181,19,9.526315789473685,25,2.3506493506493507,1.3157887811637994,0
Michael Caine_1.wav,36,2,18.0,2,3.272727272727273,0.9999950000249999,0
Michael Caine_2.wav,87,8,10.875,9,3.782608695652174,1.124998593751758,0
Michael Caine_3.wav,169,14,12.071428571428571,29,3.4489795918367347,2.0714270918377915,0
MichaelCimino_2.wav,266,22,12.090909090909092,40,2.9555555555555557,1.8181809917359129,0
MichelPiccoli_1.wav,89,5,17.8,20,3.0689655172413794,3.9999920000160003,0
MichelPiccoli_2.wav,268,9,29.77777777777778,49,2.977777777777778,5.44443839506845,0
MichelPiccoli_3.wav,263,19,13.842105263157896,41,2.922222222222222,2.157893601108631,0
MickJagger_1.wav,234,9,26.0,43,3.4411764705882355,4.777772469141701,0
MickJagger_2.wav,281,16,17.5625,31,3.7972972972972974,1.937498789063257,0
MickJagger_3.wav,174,15,11.6,16,3.0,1.0666659555560296,0
MilosForman_1.wav,137,1,137.0,1,3.6052631578947367,0.9999900000999989,0
MilosForman_2.wav,209,13,16.076923076923077,26,2.521110460410587,1.9999984615396451,0
MilosForman_3.wav,211,14,15.071428571428571,19,2.3444444444444446,1.3571418877557946,0
Morgen Freeman_1.wav,131,9,14.555555555555555,21,2.0153846153846153,2.3333307407436217,0
Morgen Freeman_2.wav,247,14,17.642857142857142,60,2.9058823529411764,4.285711224491982,0
NanaMouskouri_1.wav,140,5,28.0,23,2.9166666666666665,4.5999908000184,0
NanaMouskouri_3.wav,181,20,9.05,36,2.3506493506493507,1.79999910000045,0
PaulAnka_2.wav,291,18,16.166666666666668,33,3.2333333333333334,1.8333323148153806,0
PaulAnka_3.wav,166,5,33.2,13,3.86046511627907,2.5999948000104003,0
PaulMcCartney_1.wav,102,1,102.0,19,4.08,18.99981000189998,0
PaulMcCartney_2.wav,287,16,17.9375,46,3.188888888888889,2.874998203126123,0
PaulMcCartney_3.wav,275,27,10.185185185185185,47,3.0623608017817374,1.7407400960221866,0
PaulMichaelGlaser_1.wav,209,14,14.928571428571429,24,2.943661971830986,1.714284489796793,0
PaulMichaelGlaser_3.wav,200,8,25.0,25,2.4390243902439024,3.124996093754883,0
Pele_1.wav,135,15,9.0,35,2.3684210526315788,2.333331777778815,0
Pele_2.wav,154,11,14.0,32,2.2,2.9090882644652143,0
Pel‚_3.wav,197,6,32.833333333333336,41,2.188888888888889,6.833321944463426,0
PeterFonda_1.wav,38,4,9.5,11,3.1666666666666665,2.7499931250171876,0
PeterFonda_2.wav,97,9,10.777777777777779,17,3.050314465408805,1.8888867901257889,0
PeterLupus_2.wav,73,8,9.125,16,3.8421052631578947,1.9999975000031252,0
Queen Elisabeth_3.wav,48,1,48.0,2,2.6666666666666665,1.9999800001999979,0
RichardDonner_2.wav,298,22,13.545454545454545,37,3.5476190476190474,1.6818174173557194,0
